"Date (UTC)","Timestamp (UTC)","Republican","Democrat","Other"
"03-18-2024 00:00","1710720003","0.705","0.295","0.0065"
"04-17-2024 00:00","1713312003","0.695","0.275","0.0095"
"05-17-2024 00:00","1715904003","0.75","0.235","0.01"
"06-16-2024 00:00","1718496004","0.775","0.22","0.0105"
"07-16-2024 00:00","1721088002","0.805","0.175","0.0055"
"08-15-2024 00:00","1723680002","0.615","0.385","0.0055"
"09-14-2024 00:00","1726272002","0.565","0.435","0.0015"
"10-05-2024 14:16","1728137762","0.605","0.39","0.0025"
